Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-15,2023,2,15,,6.4,,-1.4,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-16,2023,2,16,,6.2,,2.3,,4.3,,13.7,,0.0,,2.3,,0.0,,2.3,,,,7.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-17,2023,2,17,,6.6,,2.2,,4.4,,13.6,,0.0,,4.8,,0.0,,4.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-18,2023,2,18,,8.2,,4.0,,6.1,,11.9,,0.0,,1.1,,0.0,,1.1,,,,30.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-19,2023,2,19,,9.2,,4.2,,6.7,,11.3,,0.0,,0.2,,0.0,,0.2,,,,19.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-20,2023,2,20,,9.4,,5.7,,7.6,,10.4,,0.0,,2.9,,0.0,,2.9,,,,29.0,,65.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-21,2023,2,21,,8.0,,1.9,,5.0,,13.0,,0.0,,0.4,,0.0,,0.4,,,,29.0,,51.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-22,2023,2,22,,2.9,,-2.3,,0.3,,17.7,,0.0,,0.0,,0.2,,0.2,,0.0,T,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-23,2023,2,23,,2.2,,-4.4,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,,0.0,T,11.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-24,2023,2,24,,0.2,,-7.9,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-25,2023,2,25,,2.0,,-4.4,,-1.2,,19.2,,0.0,,2.0,,4.0,,6.0,,0.0,T,7.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-26,2023,2,26,,6.1,,0.2,,3.2,,14.8,,0.0,,0.2,,6.7,,6.9,,9.0,,28.0,,60.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-27,2023,2,27,,3.7,,0.1,,1.9,,16.1,,0.0,,1.0,,2.3,,3.3,,2.0,,12.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-02-28,2023,2,28,,3.7,,0.0,,1.9,,16.1,,0.0,,2.2,,12.6,,14.8,,1.0,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-01,2023,3,1,,5.4,,-0.9,,2.3,,15.7,,0.0,,0.7,,0.0,,0.7,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-02,2023,3,2,,8.6,,2.6,,5.6,,12.4,,0.0,,2.6,,0.0,,2.6,,,,28.0,,51.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-03,2023,3,3,,6.8,,1.8,,4.3,,13.7,,0.0,,3.0,,0.0,,3.0,,,,19.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-04,2023,3,4,,5.9,,1.5,,3.7,,14.3,,0.0,,4.2,,0.3,,4.5,,0.0,T,11.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-05,2023,3,5,,9.1,,1.5,,5.3,,12.7,,0.0,,0.0,T,0.0,,0.0,T,,,12.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-06,2023,3,6,,10.3,,2.8,,6.6,,11.4,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-07,2023,3,7,,9.1,,3.9,,6.5,,11.5,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-08,2023,3,8,,10.5,,-0.9,,4.8,,13.2,,0.0,,0.4,,0.0,,0.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-09,2023,3,9,,10.8,,2.4,,6.6,,11.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-10,2023,3,10,,8.6,,2.0,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,12.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-11,2023,3,11,,8.7,,3.2,,6.0,,12.0,,0.0,,2.4,,0.0,,2.4,,,,13.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-12,2023,3,12,,9.9,,2.4,,6.2,,11.8,,0.0,,4.9,,0.0,,4.9,,,,10.0,,47.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-13,2023,3,13,,10.3,,4.5,,7.4,,10.6,,0.0,,7.3,,0.0,,7.3,,,,25.0,,48.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-14,2023,3,14,,10.1,,1.6,,5.9,,12.1,,0.0,,0.0,T,0.0,,0.0,T,,,13.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-15,2023,3,15,,9.3,,1.2,,5.3,,12.7,,0.0,,0.8,,0.0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-16,2023,3,16,,8.5,,-1.5,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-17,2023,3,17,,9.9,,-0.4,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-18,2023,3,18,,13.0,,2.7,,7.9,,10.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-19,2023,3,19,,11.2,,2.4,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-20,2023,3,20,,11.0,,6.3,,8.7,,9.3,,0.0,,4.2,,0.0,,4.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-21,2023,3,21,,11.5,,5.7,,8.6,,9.4,,0.0,,0.0,T,0.0,,0.0,T,,,30.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-22,2023,3,22,,12.3,,0.6,,6.5,,11.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-23,2023,3,23,,9.8,,6.0,,7.9,,10.1,,0.0,,0.2,,0.0,,0.2,,,,14.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-24,2023,3,24,,9.0,,2.3,,5.7,,12.3,,0.0,,0.3,,0.0,,0.3,,,,25.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-25,2023,3,25,,7.7,,1.3,,4.5,,13.5,,0.0,,2.9,,0.0,T,2.9,,0.0,T,28.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-26,2023,3,26,,9.2,,0.0,,4.6,,13.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-27,2023,3,27,,10.5,,1.3,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-28,2023,3,28,,16.7,,0.3,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,,,11.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-29,2023,3,29,,12.7,,2.2,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,30.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-30,2023,3,30,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,10.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-03-31,2023,3,31,,7.6,,5.5,,6.6,,11.4,,0.0,,4.0,,0.0,,4.0,,,,16.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-01,2023,4,1,,10.7,,2.9,,6.8,,11.2,,0.0,,0.0,T,0.0,,0.0,T,,,23.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-02,2023,4,2,,,M,,M,,M,,M,,M,7.7,,0.4,,8.1,,0.0,T,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-03,2023,4,3,,8.7,,0.8,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-04,2023,4,4,,10.7,,1.7,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-05,2023,4,5,,10.9,,0.8,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,13.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-06,2023,4,6,,10.9,,6.7,,8.8,,9.2,,0.0,,9.9,,0.0,,9.9,,,,9.0,,48.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-07,2023,4,7,,14.0,,8.5,,11.3,,6.7,,0.0,,5.2,,0.0,,5.2,,,,20.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-08,2023,4,8,,9.5,,7.2,,8.4,,9.6,,0.0,,4.4,,0.0,,4.4,,,,12.0,,51.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-09,2023,4,9,,11.6,,7.0,,9.3,,8.7,,0.0,,9.1,,0.0,,9.1,,,,12.0,,59.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-10,2023,4,10,,10.6,,4.8,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-11,2023,4,11,,10.9,,5.1,,8.0,,10.0,,0.0,,6.2,,0.0,,6.2,,,,20.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-12,2023,4,12,,11.2,,-0.8,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,,,29.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-13,2023,4,13,,10.3,,3.9,,7.1,,10.9,,0.0,,0.0,,0.0,,0.0,,,,23.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-14,2023,4,14,,11.2,,0.9,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,19.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-15,2023,4,15,,11.1,,6.0,,8.6,,9.4,,0.0,,5.0,,0.0,,5.0,,,,12.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-16,2023,4,16,,11.4,,5.6,,8.5,,9.5,,0.0,,9.9,,0.0,,9.9,,,,19.0,,49.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-17,2023,4,17,,9.6,,2.7,,6.2,,11.8,,0.0,,1.9,,0.0,,1.9,,,,9.0,,56.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-18,2023,4,18,,9.9,,5.0,,7.5,,10.5,,0.0,,0.9,,0.0,,0.9,,,,15.0,,53.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-19,2023,4,19,,10.9,,5.0,,8.0,,10.0,,0.0,,2.8,,0.0,,2.8,,,,14.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-20,2023,4,20,,9.6,,4.0,,6.8,,11.2,,0.0,,17.9,,0.0,,17.9,,,,11.0,,67.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-21,2023,4,21,,11.1,,5.2,,8.2,,9.8,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-22,2023,4,22,,11.7,,7.1,,9.4,,8.6,,0.0,,7.4,,0.0,,7.4,,,,9.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-23,2023,4,23,,11.5,,8.1,,9.8,,8.2,,0.0,,8.7,,0.0,,8.7,,,,17.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-24,2023,4,24,,12.7,,3.8,,8.3,,9.7,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-25,2023,4,25,,14.3,,6.6,,10.5,,7.5,,0.0,,0.0,,0.0,,0.0,,,,21.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-26,2023,4,26,,14.6,,7.9,,11.3,,6.7,,0.0,,1.4,,0.0,,1.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-27,2023,4,27,,14.8,,4.7,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-28,2023,4,28,,17.0,,5.6,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-29,2023,4,29,,22.8,,7.7,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,,,13.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-04-30,2023,4,30,,14.8,,9.8,,12.3,,5.7,,0.0,,0.0,T,0.0,,0.0,T,,,12.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-01,2023,5,1,,14.3,,8.2,,11.3,,6.7,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-02,2023,5,2,,16.9,,9.2,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,,,,31.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-03,2023,5,3,,18.7,,11.4,,15.1,,2.9,,0.0,,0.0,,0.0,,0.0,,,,11.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-04,2023,5,4,,19.1,,11.7,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,11.0,,48.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-05,2023,5,5,,12.4,,9.8,,11.1,,6.9,,0.0,,15.6,,0.0,,15.6,,,,11.0,,50.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-06,2023,5,6,,13.6,,8.5,,11.1,,6.9,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-07,2023,5,7,,16.0,,7.2,,11.6,,6.4,,0.0,,0.0,,0.0,,0.0,,,,19.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-08,2023,5,8,,15.2,,5.1,,10.2,,7.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-09,2023,5,9,,16.8,,8.4,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,,,20.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-10,2023,5,10,,18.3,,7.0,,12.7,,5.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-11,2023,5,11,,20.8,,9.1,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-12,2023,5,12,,23.1,,7.6,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-13,2023,5,13,,21.9,,9.8,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-14,2023,5,14,,23.7,,11.1,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,30.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-15,2023,5,15,,24.6,,12.4,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,32.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-16,2023,5,16,,20.9,,15.1,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,13.0,,60.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-17,2023,5,17,,21.8,,12.1,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-18,2023,5,18,,25.4,,14.2,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,11.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-19,2023,5,19,,22.2,,11.9,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-20,2023,5,20,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-21,2023,5,21,,19.1,,11.3,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,,,11.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-22,2023,5,22,,,M,,M,,M,,M,,M,0.5,,0.0,,0.5,,,,28.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-23,2023,5,23,,15.0,,9.6,,12.3,,5.7,,0.0,,0.0,T,0.0,,0.0,T,,,23.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-24,2023,5,24,,18.4,,9.9,,14.2,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-25,2023,5,25,,20.8,,9.6,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-26,2023,5,26,,21.9,,11.3,,16.6,,1.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-27,2023,5,27,,19.8,,13.8,,16.8,,1.2,,0.0,,0.0,T,0.0,,0.0,T,,,19.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-28,2023,5,28,,19.2,,11.5,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,19.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-29,2023,5,29,,20.1,,10.1,,15.1,,2.9,,0.0,,0.0,,0.0,,0.0,,,,19.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-30,2023,5,30,,17.1,,10.2,,13.7,,4.3,,0.0,,0.0,,0.0,,0.0,,,,21.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-05-31,2023,5,31,,17.9,,9.4,,13.7,,4.3,,0.0,,0.0,,0.0,,0.0,,,,26.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-01,2023,6,1,,18.3,,9.0,,13.7,,4.3,,0.0,,0.0,,0.0,,0.0,,,,19.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-02,2023,6,2,,21.8,,9.0,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,19.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-03,2023,6,3,,22.5,,9.4,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,19.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-04,2023,6,4,,20.1,,13.3,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,47.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-05,2023,6,5,,19.3,,12.0,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,59.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-06,2023,6,6,,21.7,,13.2,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,30.0,,48.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-07,2023,6,7,,25.7,,12.4,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-08,2023,6,8,,22.9,,12.1,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,12.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-09,2023,6,9,,17.3,,11.6,,14.5,,3.5,,0.0,,5.7,,0.0,,5.7,,,,9.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-10,2023,6,10,,14.6,,11.4,,13.0,,5.0,,0.0,,8.9,,0.0,,8.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-11,2023,6,11,,19.9,,11.4,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-12,2023,6,12,,21.7,,13.1,,17.4,,0.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-13,2023,6,13,,19.2,,13.4,,16.3,,1.7,,0.0,,0.9,,0.0,,0.9,,,,28.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-14,2023,6,14,,17.0,,11.5,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,,,27.0,,57.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-15,2023,6,15,,21.0,,10.9,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,19.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-16,2023,6,16,,21.2,,13.1,,17.2,,0.8,,0.0,,0.0,T,0.0,,0.0,T,,,11.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-17,2023,6,17,,18.9,,11.9,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,9.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-18,2023,6,18,,16.1,,9.2,,12.7,,5.3,,0.0,,0.0,T,0.0,,0.0,T,,,7.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-19,2023,6,19,,13.8,,10.4,,12.1,,5.9,,0.0,,4.4,,0.0,,4.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-20,2023,6,20,,16.1,,10.8,,13.5,,4.5,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-21,2023,6,21,,19.6,,12.2,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-22,2023,6,22,,21.8,,10.8,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-23,2023,6,23,,25.2,,11.7,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-24,2023,6,24,,19.9,,13.4,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,9.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-25,2023,6,25,,21.8,,10.6,,16.2,,1.8,,0.0,,,M,0.0,,,M,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-26,2023,6,26,,23.8,,12.0,,17.9,,0.1,,0.0,,0.0,,0.0,,0.0,,,,20.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-27,2023,6,27,,22.5,,12.5,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,20.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-28,2023,6,28,,25.1,,13.7,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,20.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-29,2023,6,29,,24.4,,14.3,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-06-30,2023,6,30,,22.0,,13.3,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-01,2023,7,1,,22.4,,11.9,,17.2,,0.8,,0.0,,0.0,,0.0,,0.0,,,,28.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-02,2023,7,2,,21.9,,14.7,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,,,29.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-03,2023,7,3,,21.8,,15.0,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,30.0,,43.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-04,2023,7,4,,25.0,,15.6,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,30.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-05,2023,7,5,,25.5,,14.9,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,,,30.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-06,2023,7,6,,26.3,,14.5,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-07,2023,7,7,,22.8,,14.5,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,11.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-08,2023,7,8,,22.2,,14.1,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-09,2023,7,9,,24.0,,13.6,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,,,19.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-10,2023,7,10,,20.3,,13.5,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,10.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-11,2023,7,11,,22.7,,13.6,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,13.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-12,2023,7,12,,24.0,,14.3,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-13,2023,7,13,,23.4,,13.5,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,20.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2023-07-14,2023,7,14,,25.1,,13.4,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,24.0,,36.0,
